vertex,is_boundary,flattened,candidate,K_orig,K_final,K_rounded
158,0,1,0,-0.0026581310588067453,-4.0792787006083131e-06,
159,0,1,0,-0.0039372011413476571,-5.8056932088490498e-06,
160,0,1,0,-0.005137133777306957,-6.8743755843314602e-06,
161,0,1,0,-0.0062540659931693554,-7.2089466680580472e-06,
162,0,1,0,-0.0072705501503254055,-6.8115871112439663e-06,
163,0,1,0,-0.0081475234540810959,-5.7750941442336057e-06,
164,0,1,0,-0.0089002065378744888,-4.3380702408057914e-06,
165,0,1,0,-0.0094875046863371892,-2.7545376362070328e-06,
166,0,1,0,-0.009922738944732501,-1.3419579563134221e-06,
167,0,1,0,-0.010177268192092193,-3.644595878427026e-07,
168,0,1,0,-0.010274296206045364,-2.1044294307159817e-08,
169,0,1,0,-0.010177266414113539,-3.644556922921538e-07,
170,0,1,0,-0.009922738944732501,-1.3419566071704025e-06,
171,0,1,0,-0.0094875046863371892,-2.7545371192871926e-06,
172,0,1,0,-0.008900206537875377,-4.3380700045503318e-06,
173,0,1,0,-0.0081475234540810959,-5.7750940030132369e-06,
174,0,1,0,-0.0072705500272292056,-6.8115866760365407e-06,
175,0,1,0,-0.0062540661126950781,-7.2089469416170004e-06,
176,0,1,0,-0.005137133777306957,-6.8743756047595639e-06,
177,0,1,0,-0.0039372011413476571,-5.8056932124017635e-06,
178,0,1,0,-0.0026581310588067453,-4.0792787032728484e-06,
179,0,1,0,-0.0013416662251692912,-1.9149168464238642e-06,
180,0,1,0,-4.1406877926419838e-12,4.5365923817541898e-07,
181,0,1,0,0.0013418419910378176,2.7516629064194831e-06,
182,0,1,0,0.0026596583156983655,4.719769730598955e-06,
183,0,1,0,0.0039375916867463445,6.1572573049062385e-06,
184,0,1,0,0.0051307011324714935,6.903983392980706e-06,
185,0,1,0,0.0062562849556790923,6.9596107872271773e-06,
186,0,1,0,0.0072692580801971829,6.3589436170019553e-06,
187,0,1,0,0.0081453853158048872,5.2457790618021249e-06,
188,0,1,0,0.0089040331927892069,3.8472901637831569e-06,
189,0,1,0,0.0094825100102537974,2.4069455744069046e-06,
190,0,1,0,0.0099250590561590357,1.1643080828349639e-06,
191,0,1,0,0.010179275654101261,3.2421622275791151e-07,
192,0,1,0,0.01025778595546889,3.8785016975850795e-08,
193,0,1,0,0.010187698502452491,3.2143071315715588e-07,
194,0,1,0,0.0099263444998829442,1.1580805665545313e-06,
195,0,1,0,0.0094917058879460114,2.402857221639465e-06,
196,0,1,0,0.0088865528886490353,3.8545764322606146e-06,
197,0,1,0,0.0081540592241147181,5.2505729275509339e-06,
198,0,1,0,0.0072661053821860833,6.3598850532642359e-06,
199,0,1,0,0.0062497060994664011,6.9548272092490038e-06,
200,0,1,0,0.0051420336425920254,6.9128832329568013e-06,
201,0,1,0,0.0039343387109509464,6.1520269838410968e-06,
202,0,1,0,0.0026593509626131606,4.7209355473754044e-06,
203,0,1,0,0.0013408810418784611,2.7492860645850214e-06,
204,0,1,0,3.2428816965079932e-08,4.5504291712461509e-07,
205,0,1,0,-0.0013416992759776036,-1.9161972542036665e-06,
206,0,1,0,-0.0026598069977659122,-4.0806819274763484e-06,
207,0,1,0,-0.0039360736798936813,-5.8035923444776927e-06,
208,0,1,0,-0.0051350165979897611,-6.8676721625138271e-06,
209,0,1,0,-0.0062536048572301439,-7.2040877032719663e-06,
210,0,1,0,-0.0072670548846573979,-6.7997352486415252e-06,
211,0,1,0,-0.0081472516348597424,-5.7668255353249265e-06,
212,0,1,0,-0.0088938578272124147,-4.3268972182985976e-06,
213,0,1,0,-0.0094920666480451388,-2.7609970061348577e-06,
214,0,1,0,-0.0099228357300038539,-1.3597912129625911e-06,
215,0,1,0,-0.010187152973998082,-3.9602242374314756e-07,
216,0,1,0,-0.010275724020538668,-4.9965634296711414e-08,
217,0,1,0,-0.010187152973997193,-3.9602330659249674e-07,
218,0,1,0,-0.0099228357300038539,-1.3597913959273455e-06,
219,0,1,0,-0.0094920666480451388,-2.7609970105757498e-06,
220,0,1,0,-0.0088938578272115265,-4.3268972049759213e-06,
221,0,1,0,-0.0081472516348588542,-5.7668255486476028e-06,
222,0,1,0,-0.0072670550077562623,-6.7997356190119262e-06,
223,0,1,0,-0.0062536047377008686,-7.2040873959622331e-06,
224,0,1,0,-0.0051350165979897611,-6.8676721234339766e-06,
225,0,1,0,-0.0039360736798936813,-5.8035923284904811e-06,
226,0,1,0,-0.0026598069977668004,-4.0806819221472779e-06,
227,0,1,0,-0.0013416992759776036,-1.9161972550918449e-06,
228,0,1,0,3.2428816076901512e-08,4.5504291623643667e-07,
229,0,1,0,0.0013408810418784611,2.749286063696843e-06,
230,0,1,0,0.0026593509626122724,4.7209355438226908e-06,
231,0,1,0,0.0039343387109500583,6.1520269776238479e-06,
232,0,1,0,0.0051420336425920254,6.9128832231868387e-06,
233,0,1,0,0.0062497060994664011,6.9548271994790412e-06,
234,0,1,0,0.0072661053821860833,6.3598850532642359e-06,
235,0,1,0,0.0081540592241156062,5.250572953308108e-06,
236,0,1,0,0.0088865528886490353,3.8545765432829171e-06,
237,0,1,0,0.0094917058879460114,2.4028575271728414e-06,
238,0,1,0,0.0099263444998829442,1.1580802556920844e-06,
239,0,1,0,0.010187698502452491,3.214305923648908e-07,
240,0,1,0,0.01027371004671096,2.9575000226600423e-09,
241,0,1,0,0.010186711782693258,3.0724238087032063e-07,
242,0,1,0,0.0099250157735699673,1.1489858025015565e-06,
243,0,1,0,0.0094847166133806837,2.4012224315583808e-06,
244,0,1,0,0.0088995105568390187,3.8410889828810468e-06,
245,0,1,0,0.0081485913490579875,5.2434451331961895e-06,
246,0,1,0,0.007269603540208891,6.3523699642686893e-06,
247,0,1,0,0.0062550187846364125,6.9540174809645805e-06,
248,0,1,0,0.0051373680520061527,6.9087944112311561e-06,
249,0,1,0,0.0039340716467517467,6.1520137037973655e-06,
250,0,1,0,0.0026596410587478303,4.7205006685757667e-06,
251,0,1,0,0.0013419353592967198,2.7515102098973898e-06,
252,0,1,0,-7.4562578333825513e-12,4.5363197909153996e-07,
253,0,1,0,-0.0013415177882851737,-1.9146510439327358e-06,
254,0,1,0,-0.0026578226823197326,-4.0773900185087086e-06,
255,0,1,0,-0.0039359375922218831,-5.8033686496372638e-06,
256,0,1,0,-0.005136560489495956,-6.8735997151847528e-06,
257,0,1,0,-0.0062547993723800488,-7.2117723082243401e-06,
258,0,1,0,-0.0072708986679872467,-6.816981009905021e-06,
259,0,1,0,-0.0081540380844833393,-5.7899800207650287e-06,
260,0,1,0,-0.0088960689341339716,-4.3403642351336202e-06,
261,0,1,0,-0.0094954127596924565,-2.7616581466105572e-06,
262,0,1,0,-0.009915371177791954,-1.3354755150629671e-06,
263,0,1,0,-0.010182152761496255,-3.6223374966226629e-07,
264,0,1,0,-0.010265858389509219,-1.2382018965695352e-08,
265,0,1,0,-0.010182152761496255,-3.6223389621170554e-07,
266,0,1,0,-0.009915371177791954,-1.3354756154271286e-06,
267,0,1,0,-0.0094954127596915683,-2.7616582025657976e-06,
268,0,1,0,-0.0088960689341339716,-4.3403642333572634e-06,
269,0,1,0,-0.0081540380844833393,-5.7899800083305308e-06,
270,0,1,0,-0.0072708986679881349,-6.8169809752660626e-06,
271,0,1,0,-0.0062547993723800488,-7.2117723277642654e-06,
272,0,1,0,-0.005136560489495956,-6.8735997160729312e-06,
273,0,1,0,-0.0039359375922218831,-5.8033686487490854e-06,
274,0,1,0,-0.0026578226823197326,-4.0773900167323518e-06,
275,0,1,0,-0.0013415177882851737,-1.9146510430445574e-06,
276,0,1,0,-7.4571460118022515e-12,4.5363197997971838e-07,
277,0,1,0,0.0013419353592958316,2.751510208121033e-06,
278,0,1,0,0.0026596410587469421,4.7205006623585177e-06,
279,0,1,0,0.0039340716467517467,6.1520136886983323e-06,
280,0,1,0,0.0051373680520061527,6.9087943774803762e-06,
281,0,1,0,0.0062550187846364125,6.9540174099103069e-06,
282,0,1,0,0.007269603540208891,6.35236981771925e-06,
283,0,1,0,0.0081485913490579875,5.2434448480909168e-06,
284,0,1,0,0.0088995105568390187,3.8410884233286424e-06,
285,0,1,0,0.0094847175932804006,2.401216843139764e-06,
286,0,1,0,0.0099250148019578432,1.1489903570804927e-06,
287,0,1,0,0.010186711782693258,3.0724280897231893e-07,
288,0,1,0,0.010262857139252901,4.2636244756977248e-08,
289,0,1,0,0.010186985043460162,3.3497526619186146e-07,
290,0,1,0,0.0099114985208661466,1.1741067105219827e-06,
291,0,1,0,0.0094956052328587504,2.4049103588552612e-06,
292,0,1,0,0.0088949329418444023,3.8472578722803519e-06,
293,0,1,0,0.0081542862493133583,5.2450383734026218e-06,
294,0,1,0,0.0072632432170394168,6.3564883143740758e-06,
295,0,1,0,0.0062548266577628908,6.9582866455419889e-06,
296,0,1,0,0.0051368983458184303,6.9065947396751426e-06,
297,0,1,0,0.0039370443556459023,6.1547650274107468e-06,
298,0,1,0,0.0026590737655407537,4.7196340773325574e-06,
299,0,1,0,0.0013410733213499171,2.7494714887055238e-06,
300,0,1,0,2.2925996212563859e-08,4.5461983688710461e-07,
301,0,1,0,-0.0013414765550052721,-1.9151505394887636e-06,
302,0,1,0,-0.0026594541977376096,-4.0809049979273482e-06,
303,0,1,0,-0.0039361448704777757,-5.8037869807847642e-06,
304,0,1,0,-0.0051373476803640017,-6.8749576733750928e-06,
305,0,1,0,-0.0062546299989945098,-7.208416992199318e-06,
306,0,1,0,-0.0072687235811521589,-6.8048381436369709e-06,
307,0,1,0,-0.0081454723961922326,-5.7637969366197694e-06,
308,0,1,0,-0.0088941814150782506,-4.3261033511043934e-06,
309,0,1,0,-0.0094923346771675909,-2.7567516696080929e-06,
310,0,1,0,-0.0099214059569252555,-1.3506630498483219e-06,
311,0,1,0,-0.010184605596786689,-3.7783100559352079e-07,
312,0,1,0,-0.010269096652879561,-3.0677780316068493e-08,
313,0,1,0,-0.010184605596786689,-3.7783103135069496e-07,
314,0,1,0,-0.0099214059569252555,-1.3506630658355334e-06,
315,0,1,0,-0.009492334627059229,-2.7567520204385687e-06,
316,0,1,0,-0.0088941814642620187,-4.3261027329322133e-06,
317,0,1,0,-0.0081454723961922326,-5.7637969534951594e-06,
318,0,1,0,-0.0072687235811521589,-6.8048381489660414e-06,
319,0,1,0,-0.006254629998995398,-7.2084169957520317e-06,
320,0,1,0,-0.0051373476803640017,-6.8749576742632712e-06,
321,0,1,0,-0.0039361448704777757,-5.8037869816729426e-06,
322,0,1,0,-0.0026594541977376096,-4.0809049970391698e-06,
323,0,1,0,-0.0013414765550052721,-1.915150540376942e-06,
324,0,1,0,2.2925997100742279e-08,4.5461983688710461e-07,
325,0,1,0,0.0013410733213499171,2.7494714904818807e-06,
326,0,1,0,0.0026590737655407537,4.7196340817734495e-06,
327,0,1,0,0.0039370443556459023,6.1547650407334231e-06,
328,0,1,0,0.0051368983458175421,6.9065947698732089e-06,
329,0,1,0,0.0062548266577628908,6.9582867094908352e-06,
330,0,1,0,0.0072632432170394168,6.3564884520417309e-06,
331,0,1,0,0.0081542862493133583,5.2450386585078945e-06,
332,0,1,0,0.0088949329418452905,3.847258429168221e-06,
333,0,1,0,0.0094956042529341644,2.4049159552674837e-06,
334,0,1,0,0.0099114994925022515,1.1741021861411127e-06,
335,0,1,0,0.01018698504346105,3.3497489759781729e-07,
336,0,1,0,0.010266406433901309,1.7579934841194245e-08,
337,0,1,0,0.010186935756316906,3.1125965094247476e-07,
338,0,1,0,0.0099242099758214408,1.1495009966111525e-06,
339,0,1,0,0.0094906790335755886,2.3966600348757083e-06,
340,0,1,0,0.0088983606382440072,3.8481919339972137e-06,
341,0,1,0,0.0081420215940077867,5.2426386183412887e-06,
342,0,1,0,0.0072734711560960008,6.3574304585145569e-06,
343,0,1,0,0.0062562063064648399,6.9583780026860609e-06,
344,0,1,0,0.0051341208706725538,6.9062553436083363e-06,
345,0,1,0,0.0039336987202034379,6.1531055646213417e-06,
346,0,1,0,0.002659336208200358,4.721186604328409e-06,
347,0,1,0,0.0013415367230074082,2.7504133823796906e-06,
348,0,1,0,1.3442992496948136e-08,4.5417150662530048e-07,
349,0,1,0,-0.001341787726816257,-1.9145735015158039e-06,
350,0,1,0,-0.002658362499852629,-4.0792457083327349e-06,
351,0,1,0,-0.0039357704525162518,-5.8004764280639165e-06,
352,0,1,0,-0.0051349521575243529,-6.8662690608789489e-06,
353,0,1,0,-0.0062508475115086171,-7.1970855888281449e-06,
354,0,1,0,-0.0072668223069909388,-6.8008965357080342e-06,
355,0,1,0,-0.0081487357233163138,-5.7732882563499288e-06,
356,0,1,0,-0.0088984753295413554,-4.3360709129913744e-06,
357,0,1,0,-0.0094891534389898169,-2.7565150304553754e-06,
358,0,1,0,-0.0099217188872353645,-1.3511107566088754e-06,
359,0,1,0,-0.010185262169105869,-3.8098454879786914e-07,
360,0,1,0,-0.010271321965582558,-3.8589173634306917e-08,
361,0,1,0,-0.010185262169105869,-3.8098456478508069e-07,
362,0,1,0,-0.0099217188872344764,-1.3511107894714769e-06,
363,0,1,0,-0.0094891534890999552,-2.7565147124875011e-06,
364,0,1,0,-0.0088984752803558109,-4.3360715515916581e-06,
365,0,1,0,-0.008148735723317202,-5.7732882430272525e-06,
366,0,1,0,-0.007266822306991827,-6.8008965312671421e-06,
367,0,1,0,-0.0062508475115086171,-7.1970855888281449e-06,
368,0,1,0,-0.0051349521575243529,-6.8662690608789489e-06,
369,0,1,0,-0.0039357704525162518,-5.8004764280639165e-06,
370,0,1,0,-0.002658362499852629,-4.0792457083327349e-06,
371,0,1,0,-0.0013417877268171452,-1.9145735006276254e-06,
372,0,1,0,1.3442992496948136e-08,4.5417150573712206e-07,
373,0,1,0,0.0013415367230074082,2.7504133823796906e-06,
374,0,1,0,0.0026593362081994698,4.7211866078811227e-06,
375,0,1,0,0.0039336987202034379,6.1531055655095201e-06,
376,0,1,0,0.005134120870673442,6.9062553507137636e-06,
377,0,1,0,0.0062562063064657281,6.9583780062387746e-06,
378,0,1,0,0.0072734711560960008,6.3574304380864533e-06,
379,0,1,0,0.0081420215940086749,5.2426385606096915e-06,
380,0,1,0,0.0088983606382440072,3.8481917838950608e-06,
381,0,1,0,0.0094906790335755886,2.3966596796043405e-06,
382,0,1,0,0.0099242099758214408,1.1495012079976163e-06,
383,0,1,0,0.01018693587379893,3.1125928590114427e-07,
384,0,1,0,0.010269895863570078,2.7109319233886708e-08,
385,0,1,0,0.010181750009100377,3.2087843404582372e-07,
386,0,1,0,0.0099287272795942627,1.1606015428711203e-06,
387,0,1,0,0.009478346011738914,2.4095903112808514e-06,
388,0,1,0,0.0089056212702915971,3.8540311404489103e-06,
389,0,1,0,0.0081396584903217217,5.2491457562808819e-06,
390,0,1,0,0.0072715724267933268,6.3606740052790656e-06,
391,0,1,0,0.006254518457343039,6.9576607755195141e-06,
392,0,1,0,0.005136432870930463,6.9078069575567724e-06,
393,0,1,0,0.0039353001473916294,6.1531797008740341e-06,
394,0,1,0,0.0026598119783862728,4.7210289739751943e-06,
395,0,1,0,0.0013408635267673219,2.7491524026146408e-06,
396,0,1,0,2.0808496259405729e-08,4.5448673624548519e-07,
397,0,1,0,-0.0013414620499458962,-1.9148002916580253e-06,
398,0,1,0,-0.0026588286941127137,-4.0795592761710964e-06,
399,0,1,0,-0.0039351301794638971,-5.8022612181574118e-06,
400,0,1,0,-0.0051369511007735014,-6.8746776644701413e-06,
401,0,1,0,-0.0062573178973064358,-7.21741994436087e-06,
402,0,1,0,-0.0072698884749788917,-6.8144587608287566e-06,
403,0,1,0,-0.0081497608103564545,-5.7794125813970254e-06,
404,0,1,0,-0.0088987243343057187,-4.3382454162355089e-06,
405,0,1,0,-0.009489138366435057,-2.7560715354368881e-06,
406,0,1,0,-0.0099200584512262324,-1.3467158694879799e-06,
407,0,1,0,-0.010185674989914517,-3.7228614235829127e-07,
408,0,1,0,-0.010264620871254237,-2.0817568113784546e-08,
409,0,1,0,-0.010185674989914517,-3.7228614679918337e-07,
410,0,1,0,-0.0099200584512262324,-1.3467158703761584e-06,
411,0,1,0,-0.009489138366435057,-2.7560715274432823e-06,
412,0,1,0,-0.0088987243343048306,-4.3382454348872557e-06,
413,0,1,0,-0.0081497608103573427,-5.7794125858379175e-06,
414,0,1,0,-0.0072698884749797799,-6.8144587626051134e-06,
415,0,1,0,-0.0062573178973064358,-7.2174199452490484e-06,
416,0,1,0,-0.0051369511007735014,-6.8746776662464981e-06,
417,0,1,0,-0.0039351301794647853,-5.802261216381055e-06,
418,0,1,0,-0.0026588286941127137,-4.079559275282918e-06,
419,0,1,0,-0.0013414620499450081,-1.9148002934343822e-06,
420,0,1,0,2.0808495371227309e-08,4.5448673802184203e-07,
421,0,1,0,0.0013408635267673219,2.7491524026146408e-06,
422,0,1,0,0.0026598119783862728,4.7210289739751943e-06,
423,0,1,0,0.0039353001473916294,6.1531796973213204e-06,
424,0,1,0,0.0051364328709295748,6.9078069504513451e-06,
425,0,1,0,0.006254518476463744,6.95766037317469e-06,
426,0,1,0,0.0072715724080731903,6.3606743339050809e-06,
427,0,1,0,0.0081396584903226099,5.2491457642744876e-06,
428,0,1,0,0.0089056212702915971,3.854031154659765e-06,
429,0,1,0,0.0094783460117398022,2.4095903503607019e-06,
430,0,1,0,0.0099287272795942627,1.1606016689924559e-06,
431,0,1,0,0.010181749891617464,3.2087894119570137e-07,
432,0,1,0,0.0102778756919637,2.726350789572507e-08,
433,0,1,0,0.010175244745425971,3.2491453083594024e-07,
434,0,1,0,0.0099243376753186396,1.1617048167877897e-06,
435,0,1,0,0.0094866469031007483,2.3987614765630383e-06,
436,0,1,0,0.0088987360710746088,3.8403465438818785e-06,
437,0,1,0,0.0081612953210639105,5.2370843093285657e-06,
438,0,1,0,0.0072619568875209595,6.3530607334882916e-06,
439,0,1,0,0.0062519872825577139,6.955366164795862e-06,
440,0,1,0,0.0051400888260406674,6.9100097475072175e-06,
441,0,1,0,0.0039354629738790337,6.1524491581366192e-06,
442,0,1,0,0.0026582298583059938,4.7173591841698226e-06,
443,0,1,0,0.001342298573578482,2.7532744937275311e-06,
444,0,1,0,-1.9560379094230029e-08,4.5288343564209299e-07,
445,0,1,0,-0.0013414563879283747,-1.9147718521850265e-06,
446,0,1,0,-0.0026581876416091887,-4.0782288550644807e-06,
447,0,1,0,-0.0039363848884281794,-5.8034641039483859e-06,
448,0,1,0,-0.0051374540274746749,-6.8731025333335083e-06,
449,0,1,0,-0.0062534745956437376,-7.2027299804489076e-06,
450,0,1,0,-0.0072640466138977899,-6.7946135002827646e-06,
451,0,1,0,-0.0081486514182858016,-5.7649861071595865e-06,
452,0,1,0,-0.0088934833541491898,-4.3216154637093496e-06,
453,0,1,0,-0.0094907006445179576,-2.7482585807092619e-06,
454,0,1,0,-0.0099162429242980465,-1.3371750871016275e-06,
455,0,1,0,-0.010184906523972082,-3.6626140786921724e-07,
456,0,1,0,-0.010266726048920205,-2.1004865402574069e-08,
457,0,1,0,-0.01018490652397297,-3.6626140786921724e-07,
458,0,1,0,-0.0099162429242980465,-1.3371750888779843e-06,
459,0,1,0,-0.0094907006445179576,-2.7482585833737971e-06,
460,0,1,0,-0.0088934833541491898,-4.3216154663738848e-06,
461,0,1,0,-0.0081486514182866898,-5.7649861080477649e-06,
462,0,1,0,-0.0072640466138977899,-6.7946135029472998e-06,
463,0,1,0,-0.0062534745956437376,-7.2027299822252644e-06,
464,0,1,0,-0.0051374540274746749,-6.8731025333335083e-06,
465,0,1,0,-0.0039363848884272912,-5.8034641057247427e-06,
466,0,1,0,-0.0026581876416083006,-4.0782288595053728e-06,
467,0,1,0,-0.0013414563879274866,-1.9147718512968481e-06,
468,0,1,0,-1.9560379982408449e-08,4.5288343653027141e-07,
469,0,1,0,0.0013422985735775939,2.7532744963920663e-06,
470,0,1,0,0.0026582298583059938,4.7173591832816442e-06,
471,0,1,0,0.0039354629738781455,6.1524491616893329e-06,
472,0,1,0,0.0051400888260415556,6.9100097555008233e-06,
473,0,1,0,0.006251987263437897,6.9553665609234372e-06,
474,0,1,0,0.0072619569062428724,6.3530603995332058e-06,
475,0,1,0,0.0081612953210630224,5.237084295117711e-06,
476,0,1,0,0.0088987360710746088,3.8403465287828453e-06,
477,0,1,0,0.0094866469031007483,2.3987614596876483e-06,
478,0,1,0,0.0099243376753186396,1.1617047901424371e-06,
479,0,1,0,0.010175244745425971,3.2491447399252138e-07,
480,0,1,0,0.010281100370868046,2.1368492753026658e-08,
481,0,1,0,0.010174848839858974,3.18365512619323e-07,
482,0,1,0,0.0099251252372942744,1.156916280109499e-06,
483,0,1,0,0.0094917719025735536,2.4014899739910334e-06,
484,0,1,0,0.0088972784261214244,3.8543099956100946e-06,
485,0,1,0,0.0081398089055557676,5.2506671099905589e-06,
486,0,1,0,0.0072743766982314995,6.3569787052131232e-06,
487,0,1,0,0.0062578907660393313,6.9578163985895003e-06,
488,0,1,0,0.0051340495618790172,6.9074249573475299e-06,
489,0,1,0,0.003932975576439901,6.1519567529089159e-06,
490,0,1,0,0.002660007867054226,4.722043525973163e-06,
491,0,1,0,0.0013408675684498661,2.7497833201550748e-06,
492,0,1,0,3.6391845092964559e-08,4.5519136371297009e-07,
493,0,1,0,-0.0013418447650339616,-1.9172487277785422e-06,
494,0,1,0,-0.002659923462852376,-4.080805353190442e-06,
495,0,1,0,-0.0039352813694364386,-5.8015168491465374e-06,
496,0,1,0,-0.0051359526341521189,-6.8727567317239391e-06,
497,0,1,0,-0.0062551703335369524,-7.2117660412374107e-06,
498,0,1,0,-0.00726844413583283,-6.8148415293123321e-06,
499,0,1,0,-0.0081555072542176532,-5.7932253598735883e-06,
500,0,1,0,-0.0088974350960189241,-4.347993962205976e-06,
501,0,1,0,-0.0094970917174421743,-2.7763682828307878e-06,
502,0,1,0,-0.0099184221526380512,-1.3621913028671884e-06,
503,0,1,0,-0.01019068404592538,-3.9585540090314453e-07,
504,0,1,0,-0.010272462093619872,-5.0299620468763351e-08,
505,0,1,0,-0.010190684045924492,-3.9585540267950137e-07,
506,0,1,0,-0.0099184221526380512,-1.3621913046435452e-06,
507,0,1,0,-0.0094970917174430625,-2.7763682854953231e-06,
508,0,1,0,-0.0088974350960189241,-4.3479939630941544e-06,
509,0,1,0,-0.0081555072542185414,-5.7932253607617668e-06,
510,0,1,0,-0.00726844413583283,-6.8148415284241537e-06,
511,0,1,0,-0.0062551703335360642,-7.2117660412374107e-06,
512,0,1,0,-0.0051359526341521189,-6.8727567317239391e-06,
513,0,1,0,-0.0039352813694364386,-5.8015168491465374e-06,
514,0,1,0,-0.002659923462852376,-4.0808053523022636e-06,
515,0,1,0,-0.0013418447650339616,-1.9172487268903637e-06,
516,0,1,0,3.6391844204786139e-08,4.5519136371297009e-07,
517,0,1,0,0.0013408675684489779,2.7497833201550748e-06,
518,0,1,0,0.0026600078670551142,4.7220435250849846e-06,
519,0,1,0,0.0039329755764390129,6.1519567537970943e-06,
520,0,1,0,0.0051340495618790172,6.9074249546829947e-06,
521,0,1,0,0.0062578907660393313,6.9578163941486082e-06,
522,0,1,0,0.0072743766982306113,6.3569787069894801e-06,
523,0,1,0,0.0081398089055557676,5.2506671091023804e-06,
524,0,1,0,0.0088972784261223126,3.8543099911692025e-06,
525,0,1,0,0.0094917719025735536,2.4014899686619628e-06,
526,0,1,0,0.0099251252372942744,1.15691627389225e-06,
527,0,1,0,0.010174848839859862,3.1836550551389564e-07,
528,0,1,0,0.010279753832227456,2.0683007306843137e-08,
529,0,1,0,0.010175243294730407,3.2392511251089218e-07,
530,0,1,0,0.0099243379986617697,1.1622056703686212e-06,
531,0,1,0,0.0094866468160557105,2.4005096319612562e-06,
532,0,1,0,0.0089014319361506722,3.8449055077549588e-06,
533,0,1,0,0.0081528135252870726,5.2401442829363987e-06,
534,0,1,0,0.0072641631607286428,6.3572877504469716e-06,
535,0,1,0,0.0062519869896036084,6.956714682537779e-06,
536,0,1,0,0.005140089103305101,6.9107480396013443e-06,
537,0,1,0,0.0039354630335131091,6.1529040360497333e-06,
538,0,1,0,0.0026582297969364177,4.7177379798313268e-06,
539,0,1,0,0.0013418845797481538,2.7529590092001399e-06,
540,0,1,0,-1.9551827712405156e-08,4.5292639949678914e-07,
541,0,1,0,-0.0013414563826259496,-1.914774983013956e-06,
542,0,1,0,-0.0026581875852080827,-4.0782372190406591e-06,
543,0,1,0,-0.0039363848615838748,-5.803547356464378e-06,
544,0,1,0,-0.0051374541213711211,-6.8736023539628377e-06,
545,0,1,0,-0.0062534745150042426,-7.2049363470938488e-06,
546,0,1,0,-0.0072662626168948918,-6.8000611541663147e-06,
547,0,1,0,-0.0081486528971534966,-5.7669689343953223e-06,
548,0,1,0,-0.0088934773032818271,-4.3223182357721157e-06,
549,0,1,0,-0.0094907090292366547,-2.7484530242816163e-06,
550,0,1,0,-0.009916239116466663,-1.3371548810425793e-06,
551,0,1,0,-0.010184906523972082,-3.6616869536487684e-07,
552,0,1,0,-0.010266726048919317,-2.0895463137549086e-08,
553,0,1,0,-0.01018490652397297,-3.6616869891759052e-07,
554,0,1,0,-0.0099162391164657748,-1.3371548863716498e-06,
555,0,1,0,-0.0094907090292366547,-2.7484530251697947e-06,
556,0,1,0,-0.0088934773032818271,-4.3223182357721157e-06,
557,0,1,0,-0.0081486528971534966,-5.7669689335071439e-06,
558,0,1,0,-0.00726626261689578,-6.8000611523899579e-06,
559,0,1,0,-0.0062534745150042426,-7.2049363470938488e-06,
560,0,1,0,-0.0051374541213711211,-6.8736023530746593e-06,
561,0,1,0,-0.0039363848615838748,-5.803547356464378e-06,
562,0,1,0,-0.0026581875852080827,-4.0782372199288375e-06,
563,0,1,0,-0.0013414563826268378,-1.9147749803494207e-06,
564,0,1,0,-1.9551827712405156e-08,4.5292639772043231e-07,
565,0,1,0,0.0013418845797481538,2.7529590083119615e-06,
566,0,1,0,0.0026582297969364177,4.7177379824958621e-06,
567,0,1,0,0.0039354630335139973,6.1529040333851981e-06,
568,0,1,0,0.005140089103305101,6.9107480413777012e-06,
569,0,1,0,0.0062519869896027203,6.9567146798732438e-06,
570,0,1,0,0.0072641631607295309,6.3572877495587932e-06,
571,0,1,0,0.0081528135252870726,5.2401442829363987e-06,
572,0,1,0,0.0089014319361506722,3.8449055077549588e-06,
573,0,1,0,0.0094866468160557105,2.4005096319612562e-06,
574,0,1,0,0.0099243379986617697,1.1622056685922644e-06,
575,0,1,0,0.010175243294730407,3.2392511428724902e-07,
576,0,1,0,0.010258959110950983,4.132986397564764e-08,
577,0,1,0,0.010185263838948799,3.2526322968351451e-07,
578,0,1,0,0.0099287268024355058,1.1631317349269921e-06,
579,0,1,0,0.0094783470396873071,2.4111595990916612e-06,
580,0,1,0,0.0089056205127535648,3.8552394334701034e-06,
581,0,1,0,0.0081390748693310755,5.2506315855183061e-06,
582,0,1,0,0.0072715717227183063,6.3611059424317773e-06,
583,0,1,0,0.0062545182614819339,6.9575223058393476e-06,
584,0,1,0,0.0051364330879142273,6.9075660089623625e-06,
585,0,1,0,0.0039353001506725604,6.1527258390370321e-06,
586,0,1,0,0.0026601900482425833,4.7201738917479474e-06,
587,0,1,0,0.0013419215963565989,2.7519103431572489e-06,
588,0,1,0,-9.8321351060803863e-13,4.5351165045559583e-07,
589,0,1,0,-0.0013417747070949559,-1.9154370232143947e-06,
590,0,1,0,-0.0026588286702873276,-4.0793739612965396e-06,
591,0,1,0,-0.0039351302703183322,-5.8014971884290389e-06,
592,0,1,0,-0.005136951350250385,-6.8721280630512638e-06,
593,0,1,0,-0.0062532957009437951,-7.2064028664442503e-06,
594,0,1,0,-0.0072692148485247188,-6.8075984271942502e-06,
595,0,1,0,-0.0081477652691415159,-5.7727986471078907e-06,
596,0,1,0,-0.0088987238037283589,-4.3360718002816157e-06,
