face,theta,dir0x,dir0y,dir0z,cx,cy,cz
4452,-0.678751,0.381647,0.230994,-0.894979,-0.379235,0.0402849,0.187487
4453,-0.681606,-0.418303,-0.212663,0.883061,-0.390556,0.0492889,0.228751
4454,-0.653999,-0.41231,-0.193277,0.890306,-0.368254,0.0508894,0.168459
4455,-0.726686,-0.332087,-0.267384,0.904558,-0.377361,0.0207936,0.167672
4456,0.554803,0.938183,-0.280284,-0.203109,0.190079,-0.129956,-0.288178
4457,0.583946,-0.938371,0.280427,0.20204,0.184539,-0.13508,-0.273249
4458,0.528258,-0.902984,0.336728,0.266898,0.170972,-0.118778,-0.291308
4459,0.694002,-0.91839,0.339248,0.203645,0.214185,-0.134677,-0.300766
4460,-0.12448,0.44556,0.142333,-0.883865,-0.377265,0.0767759,0.231841
4461,-0.176901,-0.435928,-0.172495,0.883296,-0.389887,0.0672968,0.249361
4462,-0.095245,-0.443807,-0.109835,0.889366,-0.374184,0.092999,0.254316
4463,-0.13635,-0.42034,-0.163723,0.892473,-0.366953,0.0693725,0.192204
4464,-0.735214,0.992207,-0.0961564,-0.0792375,0.278676,-0.149232,-0.318596
4465,0.709754,-0.0652061,0.240634,-0.968423,0.258026,-0.145274,-0.316703
4466,-0.726539,-0.991549,0.108286,0.0714528,0.301437,-0.150137,-0.339988
4467,0.683131,-0.055613,0.0994459,-0.993488,0.275595,-0.150514,-0.300219
4468,-0.269833,-0.102189,-0.952586,-0.286595,-0.358044,0.0218477,0.10155
4469,-0.125451,0.297681,0.896929,0.326962,-0.358391,0.0424564,0.125567
4470,-0.254761,0.14125,0.949599,0.27984,-0.3502,0.0114676,0.0521011
4471,-0.488352,0.0481427,0.954002,0.29591,-0.366033,0.0107894,0.124627
4472,0.487184,0.0674637,-0.15224,0.986038,0.218015,-0.151756,-0.245183
4473,0.345258,-0.0666335,0.320656,-0.944849,0.197605,-0.147194,-0.250861
4474,0.502979,-0.0528485,0.138719,-0.988921,0.245285,-0.151864,-0.261527
4475,0.273724,-0.0556857,0.19266,-0.979684,0.210452,-0.154953,-0.223218
4476,-0.516717,-0.0112837,-0.952987,-0.302802,-0.399513,0.0205634,0.230994
4477,-0.439749,0.19417,0.920268,0.339713,-0.401747,0.0395602,0.249085
4478,-0.524327,0.0209275,0.949192,0.314002,-0.386448,0.0108008,0.190845
4479,-0.564148,0.00169299,0.947994,0.318285,-0.409144,0.0108746,0.25356
4480,-0.530961,0.00837733,-0.443268,0.89635,0.234789,-0.076356,-0.441897
4481,-0.534097,0.0220749,0.455818,-0.889799,0.232742,-0.06777,-0.451358
4482,-0.489889,-0.041878,0.374617,-0.926233,0.248566,-0.0924727,-0.452825
4483,-0.651939,0.0753494,0.540386,-0.838037,0.222829,-0.0678039,-0.421986
4484,-0.775847,0.297542,0.271332,-0.91534,-0.459958,0.0394664,0.431072
4485,0.722348,0.239996,0.894897,0.376246,-0.464154,0.0487525,0.469232
4486,-0.776804,-0.312197,-0.267555,0.911563,-0.45182,0.0487365,0.409486
4487,-0.751044,-0.256182,-0.257978,0.931568,-0.460461,0.0205567,0.414606
4488,-0.183588,0.60459,-0.7457,-0.280004,0.254086,-0.0924847,-0.485251
4489,-0.248637,-0.489635,0.807321,0.329378,0.24191,-0.0763108,-0.472702
4490,-0.145784,-0.593604,0.766712,0.244513,0.26115,-0.100065,-0.508468
4491,-0.260548,-0.614036,0.736362,0.284131,0.258694,-0.10006,-0.474835
4492,-0.334752,0.29431,0.289408,-0.910838,-0.451657,0.075222,0.464263
4493,-0.379533,-0.290671,-0.332545,0.897175,-0.459154,0.0666626,0.485404
4494,-0.316153,-0.324541,-0.250629,0.912062,-0.444214,0.0914065,0.480509
4495,-0.280707,-0.347431,-0.247234,0.904526,-0.448519,0.0665821,0.426505
4496,0.324287,-0.678433,0.65687,0.329016,0.238739,-0.0923788,-0.421583
4497,0.434779,0.645161,-0.697709,-0.3114,0.25174,-0.099982,-0.442046
4498,0.324793,0.683568,-0.652813,-0.32645,0.240421,-0.0998223,-0.410561
4499,0.26557,0.588321,-0.703975,-0.397867,0.223604,-0.0763174,-0.412452
4500,-0.533716,-0.0409301,-0.950405,-0.308309,-0.443163,0.020602,0.353995
4501,-0.517223,0.190181,0.92062,0.341013,-0.444067,0.0394584,0.370838
4502,-0.55274,0.0139454,0.947838,0.318448,-0.43148,0.0109844,0.315274
4503,-0.52246,0.0370431,0.953256,0.299883,-0.451419,0.0109705,0.376177
4504,0.175615,-0.487741,0.710493,0.507256,0.210455,-0.0407461,-0.419956
4505,0.291681,0.419381,-0.776937,-0.469562,0.221319,-0.0499397,-0.439639
4506,0.193824,0.492486,-0.719342,-0.489902,0.209916,-0.0500243,-0.411764
4507,0.0635653,0.459908,-0.656597,-0.5978,0.199452,-0.021905,-0.408847
4508,-0.354912,-0.127868,-0.979192,-0.157582,-0.47216,0.0204343,0.474876
4509,-0.585871,0.220345,0.901477,0.372542,-0.46996,0.0394205,0.49098
4510,-0.438319,0.0758257,0.969808,0.231782,-0.466857,0.0108567,0.436662
4511,-0.148792,0.124585,0.990711,-0.0544981,-0.476062,0.010665,0.496916
4512,-0.199186,0.83816,-0.505074,-0.205884,0.29423,-0.131025,-0.487326
4513,-0.275359,-0.733003,0.636688,0.239447,0.278469,-0.120082,-0.475331
4514,-0.187995,-0.832694,0.518206,0.195149,0.302694,-0.135817,-0.512911
4515,-0.295287,-0.840186,0.505417,0.196575,0.30039,-0.135612,-0.474245
4516,-0.00352429,0.210001,0.0170482,0.977552,-0.234579,0.0744161,0.57602
4517,-0.0511616,-0.212734,-0.0595436,-0.975294,-0.232534,0.0655592,0.566258
4518,-0.0792236,-0.166408,-0.0787328,-0.982909,-0.246761,0.0906758,0.565464
4519,0.0261041,-0.378002,0.0124304,-0.925721,-0.224143,0.0659559,0.596078
4520,0.735388,0.719595,-0.658072,-0.221642,0.280713,-0.120196,-0.511319
4521,0.614275,-0.727747,0.641256,0.243258,0.272889,-0.113891,-0.487031
4522,0.734533,-0.7136,0.664342,0.222318,0.273583,-0.113946,-0.52234
4523,-0.775596,0.181939,-0.0925742,0.978942,0.294758,-0.131178,-0.525204
4524,0.00455838,-0.570837,0.818648,-0.0629264,-0.250464,0.090192,0.53296
4525,0.0352958,0.44063,-0.897013,0.0348225,-0.240013,0.0739709,0.544972
4526,-0.0580464,0.565218,-0.815393,0.125152,-0.255759,0.097543,0.510209
4527,-0.0525747,0.583109,-0.810901,0.0492329,-0.255167,0.0980401,0.543688
4528,-0.146281,0.162842,-0.0434631,0.985694,0.326253,-0.146238,-0.513344
4529,-0.154832,-0.175595,0.0475354,-0.983314,0.317868,-0.143437,-0.526942
4530,-0.133612,-0.158045,0.00961731,-0.987385,0.342063,-0.150152,-0.527648
4531,-0.273008,-0.149571,0.0849953,-0.985091,0.317239,-0.143205,-0.486232
4532,-0.710438,0.325266,0.043021,0.944643,-0.238574,0.0911124,0.597068
4533,-0.783065,-0.138693,-0.0932461,-0.985936,-0.250029,0.0985205,0.576622
4534,0.39832,-0.648923,0.707178,-0.28071,-0.240329,0.0989485,0.608504
4535,-0.590256,-0.387778,0.0806114,-0.918221,-0.22487,0.0748074,0.605967
4536,-0.445773,0.0910928,-0.283726,0.954569,0.271363,-0.119897,-0.440146
4537,-0.453366,-0.0889216,0.292687,-0.952065,0.267448,-0.113761,-0.452356
4538,-0.421472,-0.115636,0.210462,-0.970739,0.288544,-0.130804,-0.45004
4539,-0.57241,-0.050456,0.362278,-0.930703,0.257336,-0.113561,-0.418813
4540,-0.684598,0.394808,0.00880349,0.918722,-0.213371,0.038359,0.597837
4541,-0.717353,-0.228296,-0.0327534,-0.973041,-0.222749,0.047556,0.57785
4542,-0.632405,-0.38373,0.0485307,-0.922169,-0.212721,0.047902,0.606303
4543,-0.671447,-0.396385,0.00800039,-0.91805,-0.204502,0.0192297,0.609511
4544,0.0576477,-0.639142,0.627231,0.445061,0.179201,-0.0407534,-0.369527
4545,0.122532,0.567654,-0.672377,-0.475056,0.194896,-0.0500083,-0.385729
4546,0.0491597,0.643121,-0.620336,-0.448975,0.17656,-0.0498812,-0.361874
4547,0.0257767,0.611803,-0.626113,-0.483403,0.165596,-0.0219922,-0.361461
4548,-0.240472,-0.823359,0.536499,-0.185063,-0.287735,0.129328,0.533403
4549,-0.217224,0.71383,-0.686656,0.137657,-0.27352,0.1184,0.544367
4550,-0.261815,0.809258,-0.550158,0.205979,-0.294354,0.133767,0.508671
4551,-0.369125,0.820727,-0.530168,0.212905,-0.294317,0.134272,0.546888
4552,-0.744714,-0.0964712,-0.589545,0.801954,0.208575,-0.0761817,-0.384772
4553,-0.750317,0.124877,0.604569,-0.786704,0.20908,-0.0677407,-0.394269
4554,-0.718932,0.0442441,0.520902,-0.852469,0.224781,-0.0922018,-0.391933
4555,0.722968,0.707071,-0.593899,-0.383842,0.19175,-0.067577,-0.36858
4556,-0.743159,0.144526,-0.0744485,-0.986696,-0.273743,0.117895,0.508669
4557,0.778592,0.709952,-0.696051,0.10715,-0.267708,0.111888,0.532289
4558,-0.752467,-0.145346,0.0866256,0.985581,-0.266497,0.111398,0.497319
4559,-0.743106,-0.185175,0.0824938,0.979237,-0.286174,0.128845,0.496016
4560,-0.659308,-0.683389,0.594069,0.424336,0.144317,-0.0218591,-0.34147
4561,-0.654649,0.713718,-0.573157,-0.402612,0.158869,-0.0405864,-0.347783
4562,-0.657441,0.74158,-0.575476,-0.3448,0.125463,-0.0122136,-0.329777
4563,-0.623416,0.678575,-0.604861,-0.416748,0.148404,-0.0123926,-0.347495
4564,-0.160537,-0.232494,0.0681833,0.970205,-0.316822,0.144482,0.510046
4565,-0.15636,0.229617,-0.0680865,-0.970897,-0.308008,0.14136,0.496075
4566,-0.178069,0.258786,-0.03378,-0.965344,-0.331241,0.148383,0.49732
4567,-0.265977,0.201992,-0.107362,-0.973485,-0.309751,0.141832,0.536128
4568,-0.60207,-0.539101,0.643646,0.543222,0.184094,-0.0220035,-0.384022
4569,-0.532617,0.564985,-0.667659,-0.484791,0.196507,-0.0408053,-0.393691
4570,-0.61631,0.616248,-0.613734,-0.493527,0.168877,-0.0124452,-0.367994
4571,-0.625819,0.548309,-0.611289,-0.570686,0.1865,-0.0123813,-0.390986
4572,-0.335308,-0.0561847,0.241247,0.968836,-0.268436,0.118902,0.579559
4573,-0.241875,-0.0220035,-0.181245,-0.983192,-0.264247,0.112397,0.566924
4574,-0.369006,0.122053,-0.210165,-0.970017,-0.284291,0.129849,0.570487
4575,-0.507362,0.040136,-0.349053,-0.936243,-0.255973,0.112862,0.600692
4576,0.577937,-0.32698,0.90675,0.266249,0.227313,-0.0403828,-0.477241
4577,0.678448,0.316998,-0.925298,-0.208172,0.232587,-0.0495618,-0.499158
4578,0.470614,0.355514,-0.861532,-0.362453,0.228918,-0.0497794,-0.468932
4579,0.745669,0.242462,-0.964724,-0.102566,0.219694,-0.0214558,-0.463839
4580,-0.467472,0.659146,-0.196511,0.725886,-0.184078,0.0388561,0.649914
4581,-0.513148,-0.531241,0.160827,-0.831816,-0.198767,0.0481769,0.633118
4582,-0.377522,-0.650287,0.285042,-0.704186,-0.181144,0.0483738,0.657884
4583,-0.479202,-0.636504,0.195958,-0.745965,-0.172176,0.019627,0.658883
4584,-0.251677,0.121522,-0.222349,0.967364,0.244861,-0.076199,-0.504385
4585,-0.223964,-0.0775274,0.205176,-0.97565,0.240422,-0.0674958,-0.513271
4586,-0.230426,-0.139576,0.186402,-0.972509,0.255204,-0.0924288,-0.518341
4587,-0.382107,-0.0237296,0.337464,-0.941039,0.238632,-0.0676615,-0.481962
4588,0.353614,0.583138,-0.301465,0.754366,-0.211004,0.0751202,0.634333
4589,0.175273,-0.552,0.149605,-0.820313,-0.211638,0.0662853,0.624465
4590,0.57367,-0.677238,0.435218,-0.59324,-0.225991,0.0914784,0.627272
4591,0.362262,-0.690408,0.315433,-0.651029,-0.195199,0.0665295,0.650956
4592,-0.56889,-0.374677,0.678721,0.631629,0.211377,-0.0217153,-0.435598
4593,-0.360706,0.406108,-0.784536,-0.468592,0.220774,-0.0405984,-0.447952
4594,-0.657429,0.47165,-0.593202,-0.652425,0.20092,-0.0122156,-0.416176
4595,0.705363,0.00232531,-0.886328,0.463053,0.211902,-0.0119694,-0.443176
4596,0.518759,-0.139534,-0.951083,-0.275628,-0.151122,0.0197295,0.680012
4597,0.544149,0.0618596,0.91994,0.387147,-0.164193,0.0389959,0.672655
4598,0.561155,0.224836,0.946137,0.232965,-0.133128,0.00993762,0.693157
4599,0.475736,0.129929,0.969684,0.206959,-0.156171,0.0098784,0.67421
4600,0.127584,-0.218805,0.972684,0.0775265,0.224274,-0.021149,-0.493077
4601,0.0737594,0.284808,-0.947574,-0.144875,0.229962,-0.0401232,-0.507296
4602,0.214997,0.179645,-0.983721,0.00463947,0.21928,-0.0116606,-0.471536
4603,0.156484,0.17582,-0.981711,-0.0730058,0.222944,-0.0113185,-0.500735
4604,0.321443,0.042041,-0.989144,-0.140806,-0.19009,0.0194613,0.635265
4605,0.310495,-0.168053,0.964254,0.204873,-0.200577,0.0386452,0.624846
4606,0.379586,0.0400886,0.987575,0.151946,-0.176378,0.00976393,0.652507
4607,0.284164,-0.0330906,0.996285,0.0795099,-0.193364,0.00958891,0.628396
4608,-0.209395,0.303879,-0.175247,-0.936454,0.378489,-0.0732037,-0.226985
4609,-0.159112,-0.295608,0.126542,0.946891,0.373454,-0.0647653,-0.202874
4610,-0.241463,-0.249684,0.176516,0.952103,0.363181,-0.0898993,-0.218229
4611,-0.196672,-0.290911,0.172724,0.94103,0.397378,-0.0642336,-0.260758
4612,0.746642,0.256543,-0.959398,0.117226,-0.227192,0.0376157,0.539753
4613,0.732829,-0.261945,0.950536,-0.16693,-0.230729,0.0467254,0.51792
4614,-0.781338,-0.0753168,-0.0962582,-0.992503,-0.228764,0.0471573,0.548227
4615,0.750521,-0.121979,0.984193,-0.128394,-0.222011,0.0185929,0.553283
4616,-0.582704,-0.662258,-0.745942,-0.0706068,0.339969,-0.0911836,-0.162951
4617,-0.515252,0.493223,0.868751,0.0447526,0.355139,-0.0742332,-0.16977
4618,-0.581699,0.649979,0.756955,0.0674225,0.321269,-0.100365,-0.132885
4619,-0.554104,0.64313,0.765256,0.0276894,0.342975,-0.0984114,-0.187299
4620,-0.0959471,-0.0978626,0.101422,0.990018,-0.241201,0.0734971,0.513324
4621,-0.150323,0.093397,-0.151479,-0.984038,-0.23678,0.0646509,0.504243
4622,-0.112348,0.11927,-0.107826,-0.986989,-0.249787,0.0897056,0.500072
4623,-0.102918,-0.0564163,-0.108096,-0.992538,-0.236722,0.0651134,0.535474
4624,-0.758833,0.241521,-0.209965,-0.947408,0.387622,-0.0894035,-0.27333
4625,0.770988,-0.630713,-0.775931,0.0115053,0.367091,-0.0974412,-0.241481
4626,0.785249,-0.609951,-0.790962,0.048362,0.391585,-0.0971257,-0.295664
4627,-0.721488,-0.296973,0.211273,0.93122,0.4026,-0.0728915,-0.283851
4628,0.145275,0.123266,-0.991556,0.0402641,-0.215185,0.0189363,0.582035
4629,0.126419,-0.259351,0.965639,-0.0166714,-0.22227,0.0380116,0.569317
4630,0.195979,-0.0782489,0.996929,-0.00315681,-0.206795,0.00935133,0.602241
4631,0.115092,-0.0971992,0.991351,-0.0881845,-0.216498,0.00905919,0.574474
4632,-0.611104,0.325871,-0.116269,-0.938237,0.402785,-0.0369123,-0.248796
4633,-0.622719,-0.335682,0.107758,0.935792,0.385724,-0.0465405,-0.213008
4634,-0.649145,-0.334363,0.158466,0.929026,0.409404,-0.0461671,-0.272434
4635,-0.568151,-0.352918,0.0923117,0.931089,0.41164,-0.0179301,-0.261962
4636,-0.00119779,0.0954085,-0.972621,0.211908,-0.224928,0.0182122,0.523745
4637,-0.00781921,-0.228851,0.950199,-0.211539,-0.228129,0.0371951,0.509648
4638,0.0395056,-0.0894538,0.980934,-0.17253,-0.222347,0.00871979,0.545546
4639,-0.0320002,-0.060264,0.965648,-0.25277,-0.22432,0.00835178,0.515982
4640,-0.620171,-0.889465,-0.455301,-0.0393998,0.306227,-0.131447,-0.200377
4641,-0.57883,0.771618,0.635817,0.0184726,0.327119,-0.119307,-0.204896
4642,-0.624718,0.879839,0.474247,0.0311778,0.283701,-0.138107,-0.174382
4643,-0.610265,0.880786,0.473358,0.0122033,0.30772,-0.135833,-0.222814
4644,-0.748945,0.051956,-0.371145,-0.92712,-0.24337,0.131034,0.674304
4645,-0.725115,-0.0322042,0.36026,0.932296,-0.24215,0.135878,0.689119
4646,-0.774078,-0.00871544,0.484217,0.874904,-0.224346,0.11998,0.676729
4647,-0.634042,-0.0813446,0.32562,0.941995,-0.262805,0.135621,0.656329
4648,0.667529,-0.772237,-0.633748,-0.0448772,0.304367,-0.121246,-0.153589
4649,0.70424,0.781786,0.62146,0.0509799,0.324963,-0.113288,-0.181611
4650,0.694118,0.783613,0.616571,0.0760972,0.303679,-0.115551,-0.129213
4651,0.591554,0.879399,0.473201,0.0523317,0.283998,-0.133926,-0.150879
4652,0.735368,-0.0483857,-0.515766,-0.855362,-0.200856,0.120139,0.704514
4653,-0.771222,-0.919518,0.360155,-0.157397,-0.220219,0.131224,0.704517
4654,0.742677,0.0847859,0.558961,0.824848,-0.178314,0.113841,0.716591
4655,-0.772326,-0.864125,0.437658,-0.248481,-0.203764,0.113739,0.69154
4656,-0.485833,0.0349848,-0.0756316,-0.996522,0.259278,-0.149708,-0.195842
4657,-0.39478,-0.0480516,0.0592468,0.997086,0.260175,-0.147591,-0.172979
4658,-0.509821,0.00954888,-0.0164937,0.999818,0.232008,-0.155364,-0.196161
4659,-0.476696,-0.0509946,0.103586,0.993312,0.284298,-0.14461,-0.219682
4660,0.233593,-0.790182,0.525914,-0.314685,-0.243677,0.119719,0.646283
4661,0.121484,0.826962,-0.471123,0.306883,-0.225471,0.113547,0.663519
4662,0.209344,0.787311,-0.51638,0.336886,-0.242991,0.113255,0.633071
4663,0.303108,0.873116,-0.423274,0.241885,-0.261986,0.130739,0.641518
4664,-0.373439,0.189022,-0.238123,-0.952664,0.352017,-0.118225,-0.256165
4665,-0.321016,-0.189296,0.197893,0.961772,0.349041,-0.111973,-0.233836
4666,-0.40177,-0.119077,0.185514,0.9754,0.331589,-0.129946,-0.249662
4667,-0.331607,-0.180506,0.223661,0.957807,0.37403,-0.111416,-0.286144
4668,0.387491,-0.946037,0.281358,-0.160787,-0.2829,0.146318,0.668427
4669,0.283154,0.956523,-0.257147,0.137617,-0.262235,0.143533,0.687406
4670,0.369378,0.943991,-0.277597,0.178386,-0.28225,0.14325,0.652165
4671,0.41218,0.984677,-0.0983653,0.143997,-0.303134,0.150222,0.664473
4672,-0.65103,0.254817,-0.173052,-0.951379,0.446736,-0.0369436,-0.367909
4673,-0.665923,-0.306887,0.185083,0.933576,0.43203,-0.0461731,-0.331367
4674,-0.669379,-0.249146,0.190441,0.949557,0.451453,-0.0464114,-0.390157
4675,-0.634007,-0.284075,0.157195,0.945828,0.453899,-0.0179827,-0.382814
4676,0.673758,-0.0806336,-0.766692,-0.636931,-0.171893,0.0754922,0.684595
4677,0.7543,0.0455804,0.673089,0.738155,-0.188558,0.0919356,0.681595
4678,0.686781,0.142817,0.799147,0.583924,-0.151943,0.0667857,0.696669
4679,0.652417,0.0409354,0.81275,0.581173,-0.175169,0.0666946,0.67517
4680,-0.24078,0.264278,-0.222862,-0.938344,0.425226,-0.0729667,-0.340655
4681,-0.213843,-0.264504,0.196471,0.944159,0.420715,-0.0641924,-0.318333
4682,-0.264815,-0.213423,0.221153,0.9516,0.411073,-0.0893882,-0.328506
4683,-0.209655,-0.211683,0.198216,0.957027,0.441257,-0.0644153,-0.375937
4684,-0.0778788,0.854543,-0.43924,0.277171,-0.164458,0.0920348,0.704778
4685,-0.00601412,-0.807008,0.488473,-0.331863,-0.185625,0.0996991,0.692835
4686,-0.0475185,-0.85014,0.460293,-0.255718,-0.160054,0.099777,0.71556
4687,-0.131243,-0.815138,0.459785,-0.352347,-0.14744,0.0755648,0.705613
4688,-0.36383,0.0785017,0.985729,-0.148917,0.468756,-0.0182369,-0.442788
4689,-0.379826,-0.224965,-0.965599,0.130421,0.463074,-0.037243,-0.42722
4690,-0.35918,-0.0420553,-0.987772,0.150126,0.475219,-0.00870518,-0.480798
4691,-0.378255,-0.0595585,-0.98791,0.143128,0.464297,-0.00844431,-0.42063
4692,-0.390187,0.0998192,0.989142,-0.107858,0.434166,-0.0178615,-0.322644
4693,-0.440711,-0.279225,-0.957801,0.068204,0.42594,-0.0368058,-0.308561
4694,-0.394003,-0.0817045,-0.989651,0.117965,0.447418,-0.00826796,-0.360355
4695,-0.394128,-0.100476,-0.992234,0.0733262,0.426484,-0.00824067,-0.299683
4696,0.392912,-0.807562,0.369009,-0.460084,-0.141328,0.0390731,0.692723
4697,0.45459,0.79177,-0.419183,0.444281,-0.136353,0.0485622,0.699748
4698,0.373044,0.780631,-0.360958,0.51022,-0.127332,0.0197781,0.698304
4699,0.404496,0.732364,-0.373798,0.569138,-0.160195,0.048499,0.680219
4700,-0.533583,0.291959,0.0349773,-0.955791,0.358316,-0.0389227,-0.126118
4701,-0.578737,-0.262397,-0.0629896,0.962902,0.344135,-0.0500655,-0.0906846
4702,-0.589071,-0.312618,0.0324734,0.949324,0.363212,-0.0477144,-0.152845
4703,-0.431111,-0.293124,-0.0776605,0.952915,0.367042,-0.0192231,-0.136707
4704,0.615515,-0.754522,0.464972,-0.463138,-0.20921,0.0917519,0.655598
4705,0.697966,0.756044,-0.512808,0.406724,-0.207822,0.0995427,0.667091
4706,0.506225,0.693593,-0.427925,0.57949,-0.193223,0.0753471,0.660679
4707,0.746576,0.697234,-0.54088,0.47044,-0.226174,0.0992925,0.638814
4708,-0.104081,0.258945,-0.0383789,-0.965129,0.334528,-0.0764392,-0.112052
4709,-0.0375126,-0.240152,-0.0266362,0.97037,0.332397,-0.0690883,-0.085024
4710,-0.141914,-0.217272,0.053436,0.974647,0.319805,-0.0936453,-0.107317
4711,-0.104875,-0.279886,0.0591112,0.958212,0.351163,-0.0662081,-0.14444
4712,0.591316,-0.921139,0.321767,-0.219017,-0.311177,0.145503,0.591481
4713,0.470314,0.931179,-0.299242,0.208231,-0.296947,0.142849,0.614788
4714,0.587577,0.92036,-0.321486,0.222676,-0.306138,0.14236,0.575904
4715,0.615228,0.970392,-0.114438,0.212704,-0.329052,0.149375,0.582826
4716,-0.355566,0.107519,0.994081,0.015565,0.38848,-0.018344,-0.200358
4717,-0.457477,-0.327313,-0.94304,-0.0595102,0.379458,-0.0375145,-0.188309
4718,-0.378062,-0.115618,-0.993279,0.00541093,0.403601,-0.00838774,-0.238223
4719,-0.346006,-0.127893,-0.987802,-0.0888261,0.38096,-0.00884426,-0.175484
4720,-0.528192,0.12242,-0.283986,-0.950981,-0.275683,0.130333,0.606719
4721,-0.524136,-0.121592,0.280498,0.952122,-0.278532,0.135252,0.621309
4722,-0.551775,-0.0852242,0.371916,0.924346,-0.258452,0.119355,0.613716
4723,-0.390961,-0.144432,0.219603,0.964839,-0.289059,0.134787,0.584623
4724,-0.318683,0.132613,0.965771,0.222934,0.349884,-0.0210519,-0.0687823
4725,-0.527072,-0.394011,-0.892094,-0.221187,0.341542,-0.0418355,-0.061094
4726,-0.344017,-0.156876,-0.966565,-0.202834,0.361203,-0.00958228,-0.108963
4727,-0.466472,-0.221289,-0.925532,-0.307281,0.346872,-0.0110603,-0.0349372
4728,-0.403938,-0.963549,0.122825,-0.23767,-0.333026,0.148853,0.540237
4729,-0.457076,0.911098,-0.3411,0.231411,-0.316803,0.144983,0.551008
4730,-0.423828,0.957616,-0.130065,0.257011,-0.340393,0.149603,0.51263
4731,-0.514554,0.965065,-0.122305,0.231715,-0.340236,0.150102,0.556478
4732,-0.295552,-0.0454814,0.175833,0.983369,0.400408,-0.129283,-0.400641
4733,-0.306433,0.0299008,-0.179695,-0.983268,0.399151,-0.134235,-0.420409
4734,-0.282208,0.0907719,-0.209123,-0.973667,0.417367,-0.118118,-0.412957
4735,-0.38366,0.0749465,-0.218419,-0.972973,0.382204,-0.133998,-0.369639
4736,-0.580765,-0.977632,0.106185,-0.181548,-0.31906,0.149847,0.624453
4737,-0.647334,0.933223,-0.301522,0.195395,-0.299847,0.145964,0.630833
4738,-0.602026,0.972525,-0.114309,0.202802,-0.334036,0.150604,0.599754
4739,-0.686175,0.979923,-0.106389,0.16862,-0.321697,0.151038,0.64183
4740,-0.279125,0.700191,0.707165,-0.0982319,0.42884,-0.11852,-0.467026
4741,-0.348147,-0.819373,-0.567252,0.0827857,0.413476,-0.129633,-0.452893
4742,-0.284328,-0.682187,-0.723546,0.105365,0.438496,-0.112403,-0.502102
4743,-0.355521,-0.689416,-0.718635,0.0909412,0.431474,-0.111956,-0.446858
4744,0.221487,-0.967624,0.24166,-0.072832,-0.233512,0.14669,0.735834
4745,0.125047,0.975475,-0.216239,0.0411093,-0.208022,0.143801,0.749033
4746,0.202812,0.967309,-0.236768,0.0908541,-0.237323,0.143706,0.71991
4747,0.241796,0.994928,-0.0834422,0.0561827,-0.254565,0.15062,0.737043
4748,0.772297,-0.723416,-0.687293,0.0655521,0.399547,-0.117846,-0.359853
4749,-0.728509,0.104736,-0.202741,-0.973615,0.417439,-0.11157,-0.392402
4750,-0.779483,0.153606,-0.225697,-0.962011,0.397651,-0.111354,-0.338875
4751,0.756039,0.842558,0.53732,-0.0371913,0.381271,-0.129109,-0.349406
4752,0.664888,-0.938375,0.329969,-0.102822,-0.193009,0.131324,0.731576
4753,0.684513,0.937299,-0.337831,0.0856733,-0.187852,0.13611,0.745615
4754,0.656943,0.89377,-0.417324,0.164368,-0.173696,0.120219,0.729099
4755,0.762996,0.919449,-0.368444,0.137339,-0.21699,0.136031,0.719071
4756,0.701495,-0.936832,-0.34579,0.0526716,0.36294,-0.144897,-0.379531
4757,-0.765662,-0.0126882,-0.125156,-0.992056,0.381055,-0.142001,-0.408801
4758,0.719711,0.937309,0.346799,-0.0343881,0.362833,-0.141846,-0.360137
4759,0.675557,0.991057,0.124772,-0.0473075,0.343059,-0.148963,-0.370906
4760,-0.74172,-0.990658,0.0907979,-0.101747,-0.281485,0.150471,0.702221
4761,0.760211,0.0586789,-0.227071,-0.972109,-0.260637,0.146554,0.703644
4762,-0.769176,0.986613,-0.0989043,0.129661,-0.303317,0.151354,0.68203
4763,0.718766,0.0794918,-0.0820666,-0.993452,-0.279223,0.151553,0.719698
4764,-0.327004,0.405386,0.906065,-0.121276,0.457529,-0.0736821,-0.455446
4765,-0.363141,-0.541373,-0.834364,0.10369,0.446186,-0.0900337,-0.440511
4766,-0.325909,-0.374138,-0.918992,0.124394,0.465954,-0.0652272,-0.492444
4767,-0.373682,-0.389389,-0.913681,0.116462,0.456919,-0.0647906,-0.433929
4768,0.667677,-0.000683262,0.0950725,0.99547,-0.222922,0.150708,0.768247
4769,0.601015,-0.0366227,-0.265623,-0.963381,-0.202092,0.146765,0.764363
4770,0.635554,0.0334272,-0.0887973,-0.995489,-0.249904,0.151674,0.754128
4771,0.554918,-0.0155599,-0.0949562,-0.99536,-0.215979,0.151744,0.784622
4772,-0.610179,-0.0156508,-0.124251,-0.992127,0.454212,-0.0904922,-0.497591
4773,-0.672965,-0.0656362,0.174033,0.98255,0.445084,-0.0979343,-0.461418
4774,-0.611506,0.0304008,0.116343,0.992744,0.450258,-0.0983975,-0.518107
4775,-0.62467,-0.00226806,0.134572,0.990901,0.463739,-0.0741367,-0.513681
4776,-0.139093,0.513685,0.0752841,0.85467,-0.266061,-0.131257,0.63625
4777,-0.126875,-0.508254,-0.0672644,-0.858576,-0.27825,-0.136017,0.627584
