face,alpha_mod,dirx,diry,dirz,cx,cy,cz
2460,1.00292,0.997141,-0.0371238,0.0658148,-0.475905,0.198859,0.620594
2461,1.5409,0.884871,-0.176456,-0.431123,-0.460208,0.194885,0.600131
2462,1.19952,-0.543256,0.321147,0.775717,-0.450327,0.190381,0.586531
2463,1.25144,-0.458634,0.439525,0.772316,-0.435514,0.180919,0.567244
2464,1.43966,0.861324,-0.46456,-0.205681,-0.416867,0.163515,0.54359
2465,0.149775,0.604251,0.202762,0.770564,-0.404493,0.147171,0.527434
2466,1.50812,-0.060377,0.689471,0.721792,-0.39726,0.134865,0.517478
2467,0.0499245,-0.850993,0.423036,-0.311211,-0.387298,0.114501,0.504534
2468,0.35316,0.739751,0.124472,0.661267,-0.376532,0.0843573,0.490878
2469,0.938581,-0.301287,0.938635,0.167901,-0.372617,0.0682786,0.48549
2470,0.300343,0.744712,0.198251,0.63726,-0.367044,0.0346586,0.47842
2471,1.05335,-0.0491662,0.997804,0.0443906,-0.365709,0.017404,0.476582
2472,0.239348,0.768167,0.263242,0.583629,-0.365709,-0.017404,0.476582
2473,1.01141,0.0769504,0.979297,-0.187234,-0.367044,-0.0346586,0.47842
2474,0.00283258,0.78526,0.450964,0.424262,-0.372617,-0.0682786,0.48549
2475,1.00104,0.552632,-0.436857,0.709756,-0.379037,-0.0921786,0.49381
2476,0.895702,0.58194,-0.33303,0.741915,-0.387298,-0.114501,0.504534
2477,1.11505,0.385057,-0.450012,0.805742,-0.39726,-0.134865,0.517478
2478,0.882957,0.277846,0.642911,-0.71377,-0.404493,-0.147171,0.527434
2479,0.959894,0.382282,0.548684,-0.74351,-0.416867,-0.163515,0.54359
2480,1.49963,-0.102311,-0.38656,0.916572,-0.435514,-0.180919,0.567244
2481,1.48361,-0.126193,-0.280353,0.951566,-0.450327,-0.190381,0.586531
2482,0.087729,-0.397986,0.0936231,-0.912602,-0.460208,-0.194885,0.600131
2483,0.600201,0.0959548,0.0551231,-0.993858,-0.475905,-0.198859,0.620594
2484,0.903599,0.379234,0.0322563,0.924738,-0.497437,-0.198859,0.647907
2485,0.525803,-0.00896935,-0.153368,-0.988129,-0.507579,-0.196587,0.661866
2486,0.796345,0.470666,0.133666,0.872128,-0.528378,-0.187579,0.688249
2487,0.400002,-0.188006,-0.304475,-0.933782,-0.537829,-0.180919,0.701257
2488,1.07862,0.243699,0.369949,0.89652,-0.556476,-0.163515,0.724911
2489,1.3692,0.571601,-0.65296,-0.496906,-0.564592,-0.152921,0.736081
2490,0.202241,0.833086,-0.101191,0.543808,-0.579818,-0.128309,0.755395
2491,1.53279,-0.0364823,0.775328,0.630504,-0.589191,-0.107251,0.767649
2492,1.23777,0.269658,-0.897025,-0.350187,-0.594305,-0.0921786,0.774689
2493,0.561374,0.716868,0.221836,0.660976,-0.602545,-0.0600213,0.785142
2494,0.0586962,-0.683893,-0.365244,-0.631575,-0.605193,-0.0432113,0.788786
2495,0.850638,0.657663,0.503382,0.560434,-0.608004,-0.00870199,0.792351
2496,0.213776,-0.733536,-0.509306,-0.450035,-0.543962,0.00870199,0.837612
2497,0.528904,0.836042,0.200648,0.510661,-0.54144,0.0432113,0.833838
2498,0.251143,-0.794498,-0.515854,-0.320419,-0.539087,0.0600213,0.829997
2499,0.841315,0.844905,0.440493,0.303483,-0.531692,0.0921786,0.818931
2500,0.807917,0.880425,0.380963,0.282346,-0.524298,0.114501,0.807591
2501,0.578986,-0.796685,-0.596656,0.0964088,-0.518762,0.128309,0.798557
2502,1.12597,0.884009,0.465128,-0.0467352,-0.505099,0.152921,0.778109
2503,1.45458,-0.256224,-0.54065,0.801278,-0.497884,0.163515,0.766337
2504,0.0325433,0.628053,-0.141787,0.765144,-0.481151,0.180919,0.741292
2505,0.0032946,0.589341,-0.114643,0.799709,-0.467896,0.190381,0.720903
2506,0.776806,0.97784,0.0758536,0.195131,-0.454086,0.196587,0.699649
2507,1.2269,0.968224,0.0486909,-0.245297,-0.439956,0.199429,0.677898
2508,0.711768,-0.865283,0.0587184,0.497833,-0.430862,0.199429,0.663059
2509,1.54638,0.845471,-0.176902,-0.50387,-0.411704,0.194885,0.634388
2510,1.28853,-0.402517,0.318355,0.858272,-0.40292,0.190381,0.620055
2511,1.39757,-0.263624,0.427215,0.864864,-0.389665,0.180919,0.599665
2512,1.31476,-0.29278,0.545447,0.785346,-0.377194,0.168359,0.580487
2513,0.241765,-0.904084,0.426933,-0.0189651,-0.365718,0.152921,0.562848
2514,1.48823,0.749881,-0.638802,-0.17208,-0.352054,0.128309,0.5424
2515,1.22573,0.821371,-0.561998,0.0975068,-0.343671,0.107251,0.529447
2516,0.259541,0.75237,0.206978,0.62538,-0.336858,0.0843573,0.518906
2517,0.890333,-0.325456,0.931481,0.162544,-0.333378,0.0682786,0.513228
2518,0.238421,0.773912,0.257326,0.578657,-0.328376,0.0346586,0.505744
2519,0.84507,-0.216419,0.973939,-0.0678646,-0.32719,0.017404,0.503807
2520,1.53228,0.399855,-0.853379,0.334456,-0.32719,-0.017404,0.503807
2521,0.935623,-0.0014995,0.972386,-0.233375,-0.328376,-0.0346586,0.505744
2522,0.447756,0.839543,0.048667,0.541109,-0.333378,-0.0682786,0.513228
2523,1.20578,0.349195,0.889742,-0.293976,-0.336858,-0.0843573,0.518906
2524,0.219314,-0.434843,0.537694,-0.722355,-0.343671,-0.107251,0.529447
2525,1.14871,0.408422,0.751142,-0.518629,-0.352054,-0.128309,0.5424
2526,0.80856,0.640356,-0.223876,0.734727,-0.365718,-0.152921,0.562848
2527,1.09504,0.386861,-0.334162,0.859462,-0.377194,-0.168359,0.580487
2528,1.39593,0.0703568,-0.362143,0.929463,-0.389665,-0.180919,0.599665
2529,1.45131,-0.0193964,-0.27513,0.961211,-0.40292,-0.190381,0.620055
2530,0.825245,0.243003,0.184499,-0.952318,-0.411704,-0.194885,0.634388
2531,0.925066,0.441772,-0.0328157,0.896527,-0.430862,-0.199429,0.663059
2532,0.396071,-0.196589,-0.046278,-0.979393,-0.439956,-0.199429,0.677898
2533,0.951966,0.330665,-0.189597,-0.924507,-0.454086,-0.196587,0.699649
2534,1.10297,0.440363,-0.320012,-0.838852,-0.467896,-0.190381,0.720903
2535,1.11726,0.417165,-0.440618,-0.794877,-0.481151,-0.180919,0.741292
2536,1.1403,0.25731,0.394763,0.882017,-0.497884,-0.163515,0.766337
2537,1.10704,0.314669,-0.654827,-0.687157,-0.505099,-0.152921,0.778109
2538,0.305774,0.84256,-0.0236256,0.538085,-0.518762,-0.128309,0.798557
2539,0.0931541,-0.630149,-0.343082,-0.696568,-0.524298,-0.114501,0.807591
2540,0.133802,-0.634964,-0.399671,-0.661123,-0.531692,-0.0921786,0.818931
2541,0.751937,0.682893,0.392211,0.616301,-0.539087,-0.0600213,0.829997
2542,0.435666,-0.529014,-0.674668,-0.51475,-0.54144,-0.0432113,0.833838
2543,0.765265,0.735498,0.428093,0.525147,-0.543962,-0.00870199,0.837612
2544,0.523962,-0.602444,-0.746931,-0.281344,-0.476567,0.00870199,0.877709
2545,0.494325,-0.666489,-0.715243,-0.210283,-0.475238,0.0346586,0.875199
2546,0.951658,-0.403209,-0.906323,0.126492,-0.472304,0.0600213,0.869735
2547,0.671519,0.894265,0.302108,0.330182,-0.465801,0.0921786,0.858122
2548,0.345241,0.875984,0.010954,0.482215,-0.459319,0.114501,0.846237
2549,0.510422,0.914948,0.129618,0.38219,-0.451505,0.134865,0.831895
2550,0.953,0.92558,0.377719,0.0250978,-0.442492,0.152921,0.815341
2551,1.33663,0.820272,0.463512,-0.335127,-0.432436,0.168359,0.796856
2552,1.20661,0.905758,0.331919,-0.263498,-0.421507,0.180919,0.776758
2553,1.48514,0.798101,0.289121,-0.528624,-0.409892,0.190381,0.755391
2554,1.13881,-0.52576,-0.194945,0.827993,-0.40226,0.194885,0.740413
2555,1.22421,0.94685,0.0485716,-0.317988,-0.385412,0.199429,0.710326
2556,0.51951,-0.916586,0.0520929,0.39643,-0.37751,0.199429,0.694819
2557,1.01818,0.990105,-0.11119,-0.0856072,-0.360661,0.194885,0.664734
2558,0.810865,0.982481,-0.121068,0.141683,-0.348715,0.187579,0.642715
2559,1.08139,0.960841,-0.265662,-0.0787912,-0.337329,0.177061,0.62172
2560,0.836444,-0.634542,0.53357,0.559159,-0.330486,0.168359,0.608292
2561,1.29727,0.857838,-0.488965,-0.158199,-0.317004,0.147171,0.584217
2562,0.468054,0.870717,0.00414991,0.491766,-0.308413,0.128309,0.56835
2563,1.31538,-0.0667914,0.810091,0.582487,-0.303604,0.114501,0.55891
2564,1.50745,0.643779,-0.762017,-0.0698513,-0.295106,0.0843573,0.543736
2565,0.713173,-0.453076,0.886814,0.0910168,-0.292082,0.0682786,0.537802
2566,0.32972,0.842805,0.169957,0.510681,-0.287684,0.0346586,0.529949
2567,0.980387,-0.105115,0.994335,0.0157773,-0.286653,0.017404,0.527925
2568,0.746763,0.839802,-0.237637,0.488121,-0.286653,-0.017404,0.527925
2569,0.874665,-0.0732134,0.962744,-0.260314,-0.287684,-0.0346586,0.529949
2570,0.513891,0.87009,-0.0139489,0.492696,-0.292082,-0.0682786,0.537802
2571,1.31726,0.416273,0.871536,-0.259117,-0.295106,-0.0843573,0.543736
2572,0.0682098,0.90778,0.335708,0.251466,-0.303604,-0.114501,0.55891
2573,0.8821,0.128334,0.734768,-0.666068,-0.308413,-0.128309,0.56835
2574,1.33024,0.550114,0.643449,-0.532305,-0.317004,-0.147171,0.584217
2575,0.0676016,0.961046,0.207488,0.182591,-0.330486,-0.168359,0.608292
2576,1.28537,0.565358,0.437485,-0.699269,-0.337329,-0.177061,0.62172
2577,0.440418,-0.213489,0.244845,-0.945766,-0.348715,-0.187579,0.642715
2578,0.186202,-0.450793,0.110016,-0.885823,-0.360661,-0.194885,0.664734
2579,0.27739,0.925671,0.00802385,0.378245,-0.37751,-0.199429,0.694819
2580,1.14184,0.451997,-0.0654364,-0.889616,-0.385412,-0.199429,0.710326
2581,0.614083,0.736078,0.0457,0.675352,-0.40226,-0.194885,0.740413
2582,0.684591,-0.0304859,-0.279355,-0.959704,-0.409892,-0.190381,0.755391
2583,1.46585,0.643124,-0.428432,-0.634695,-0.421507,-0.180919,0.776758
2584,1.3526,0.517741,-0.550984,-0.654494,-0.432436,-0.168359,0.796856
2585,0.107591,-0.625256,-0.287455,-0.725551,-0.442492,-0.152921,0.815341
2586,0.104929,-0.650817,-0.321799,-0.687665,-0.451505,-0.134865,0.831895
2587,0.525954,-0.365278,-0.629203,-0.686058,-0.459319,-0.114501,0.846237
2588,0.145895,-0.677777,-0.409356,-0.610775,-0.465801,-0.0921786,0.858122
2589,0.344624,0.869241,0.0186631,0.494036,-0.472304,-0.0600213,0.869735
2590,0.266759,0.876468,-0.0550204,0.478306,-0.475238,-0.0346586,0.875199
2591,0.465893,0.858885,0.14321,0.491739,-0.476567,-0.00870199,0.877709
2592,0.470758,0.902151,0.148014,0.405235,-0.405975,0.017404,0.911887
2593,0.0186951,-0.883015,-0.328546,-0.335175,-0.405106,0.0346586,0.909788
2594,0.519228,0.917026,0.182855,0.35444,-0.401338,0.0682786,0.901613
2595,0.445449,0.923571,0.105113,0.368739,-0.397038,0.0921786,0.892023
2596,0.26836,0.891501,-0.0529536,0.449914,-0.391508,0.114501,0.879667
2597,0.246367,0.879366,-0.0682258,0.471233,-0.384843,0.134865,0.864755
2598,1.56978,0.00840863,-0.621342,0.783494,-0.380134,0.147171,0.853386
2599,1.50516,0.68541,0.50843,-0.52126,-0.368582,0.168359,0.828328
2600,1.23448,-0.355045,-0.442473,0.823505,-0.362814,0.177061,0.814403
2601,1.13103,0.93024,0.222342,-0.291919,-0.349361,0.190381,0.785223
2602,0.474787,0.943633,0.0189064,0.330454,-0.339045,0.196587,0.762071
2603,1.13506,0.950363,0.0444711,-0.307948,-0.328492,0.199429,0.738376
2604,0.4863,-0.89777,0.0507463,0.437532,-0.321832,0.199429,0.722297
2605,1.09606,-0.466412,0.194863,0.862837,-0.311278,0.196587,0.698603
2606,0.0691108,-0.987528,0.1525,0.0391501,-0.300962,0.190381,0.675451
2607,1.16623,-0.34524,0.442369,0.827719,-0.29106,0.180919,0.653239
2608,1.56917,0.0801736,0.50089,0.861789,-0.281742,0.168359,0.632346
2609,1.50391,0.0593592,0.60873,0.791154,-0.273166,0.152921,0.61313
2610,0.412261,0.889523,0.0460786,0.454562,-0.26287,0.128309,0.590796
2611,1.35934,0.0202781,0.801033,0.598276,-0.258816,0.114501,0.581008
2612,0.00529004,-0.886328,0.428207,-0.176241,-0.253286,0.0921786,0.568651
2613,1.10505,-0.104049,0.946486,0.305514,-0.248986,0.0682786,0.559061
2614,1.34351,0.667171,-0.730108,0.14773,-0.245218,0.0346586,0.550886
2615,0.713922,0.894275,-0.205686,0.397449,-0.244089,0.00870199,0.54828
2616,0.623969,-0.362507,0.902599,-0.232172,-0.244089,-0.00870199,0.54828
2617,1.34263,0.325772,0.943763,-0.0564218,-0.245218,-0.0346586,0.550886
2618,0.122815,0.894008,0.348051,0.282151,-0.248986,-0.0682786,0.559061
2619,1.22006,0.555021,-0.59662,0.579652,-0.253286,-0.0921786,0.568651
2620,1.50018,0.280338,-0.707131,0.649135,-0.258816,-0.114501,0.581008
2621,0.873752,0.0678028,0.733402,-0.676406,-0.26287,-0.128309,0.590796
2622,1.11731,0.528461,-0.401846,0.747829,-0.273166,-0.152921,0.61313
2623,0.97168,0.613999,-0.27695,0.739123,-0.281742,-0.168359,0.632346
2624,1.22517,0.374706,-0.313659,0.872476,-0.29106,-0.180919,0.653239
2625,1.1919,0.378781,-0.223186,0.898172,-0.300962,-0.190381,0.675451
2626,0.120424,0.987892,0.0561966,0.144609,-0.311278,-0.196587,0.698603
2627,0.294008,0.947308,0.00694362,0.32025,-0.321832,-0.199429,0.722297
2628,1.21953,0.451424,-0.0654471,-0.889906,-0.328492,-0.199429,0.738376
2629,0.283921,-0.464152,-0.119967,-0.877594,-0.339045,-0.196587,0.762071
2630,0.674488,-0.115645,-0.27774,-0.95367,-0.349361,-0.190381,0.785223
2631,1.48223,0.0542406,0.399054,0.915322,-0.362814,-0.177061,0.814403
2632,1.18142,0.312451,-0.555445,-0.77062,-0.368582,-0.168359,0.828328
2633,1.07102,0.468811,0.438741,0.766631,-0.380134,-0.147171,0.853386
2634,0.86664,-0.0682635,-0.702034,-0.708864,-0.384843,-0.134865,0.864755
2635,0.327504,-0.575208,-0.509631,-0.639853,-0.391508,-0.114501,0.879667
2636,0.348715,-0.592136,-0.561741,-0.577774,-0.397038,-0.0921786,0.892023
2637,0.121954,0.916606,-0.190895,0.351272,-0.40261,-0.0600213,0.90411
2638,0.718624,0.806485,0.378096,0.45456,-0.405106,-0.0346586,0.909788
2639,0.576113,-0.544541,-0.780405,-0.307316,-0.405975,-0.017404,0.911887
2640,0.230152,0.932179,-0.0914017,0.350269,-0.333177,0.017404,0.940928
2641,0.31562,-0.793568,-0.584563,-0.168925,-0.332476,0.0346586,0.938768
2642,0.47068,0.944391,0.137545,0.298675,-0.32936,0.0682786,0.930322
2643,0.736406,0.921796,0.356236,0.152928,-0.325826,0.0921786,0.920424
2644,0.364113,-0.843114,-0.533353,0.0684997,-0.323137,0.107251,0.912148
2645,1.51942,0.566563,0.696021,-0.441091,-0.315809,0.134865,0.892284
2646,1.51766,0.602257,0.608434,-0.516812,-0.309497,0.152921,0.874523
2647,1.14189,-0.360338,-0.554184,0.750358,-0.30523,0.163515,0.861392
2648,1.56614,0.0341016,-0.415132,0.909122,-0.297798,0.177061,0.840359
2649,1.22805,0.860322,0.243808,-0.447665,-0.286676,0.190381,0.810213
2650,0.751426,-0.707832,-0.176506,0.683973,-0.281482,0.194885,0.794225
2651,1.09128,0.939156,0.0423261,-0.340872,-0.269547,0.199429,0.761873
2652,0.570793,-0.814663,0.0540582,0.577409,-0.264169,0.199429,0.745322
2653,1.1503,-0.347067,0.195243,0.917292,-0.255506,0.196587,0.720873
2654,1.06939,0.9469,-0.193208,-0.257004,-0.243879,0.187579,0.689353
2655,0.609293,-0.738098,0.383243,0.555279,-0.23891,0.180919,0.674061
2656,0.884551,0.972146,-0.23394,-0.0142805,-0.228485,0.163515,0.645803
2657,1.38719,0.772408,-0.526767,-0.354826,-0.22171,0.147171,0.626615
2658,0.899495,0.948621,-0.310728,0.0597132,-0.215706,0.128309,0.609599
2659,1.20795,0.830046,-0.551037,-0.0859171,-0.210578,0.107251,0.595047
2660,1.31971,0.747641,-0.660294,-0.0710245,-0.206413,0.0843573,0.583207
2661,0.813544,-0.346943,0.915655,0.202993,-0.204355,0.0682786,0.576873
2662,1.25229,0.73339,-0.667417,0.129207,-0.20124,0.0346586,0.568428
2663,0.259563,-0.691904,0.691687,-0.206973,-0.200538,0.017404,0.566268
2664,1.08595,0.772541,-0.546544,0.323218,-0.200538,-0.017404,0.566268
2665,0.278231,-0.61801,0.691261,-0.374463,-0.20124,-0.0346586,0.568428
2666,0.303287,0.941887,0.184308,0.280854,-0.204355,-0.0682786,0.576873
2667,1.36453,0.411568,0.860524,-0.300185,-0.206413,-0.0843573,0.583207
2668,0.00561641,-0.737763,0.390919,-0.550353,-0.210578,-0.107251,0.595047
2669,0.29128,-0.518947,0.520777,-0.677853,-0.215706,-0.128309,0.609599
2670,1.41776,0.533278,0.628335,-0.566401,-0.22171,-0.147171,0.626615
2671,0.172752,-0.594146,0.324277,-0.736094,-0.228485,-0.163515,0.645803
2672,0.264539,0.977618,0.076207,0.196102,-0.23891,-0.180919,0.674061
2673,0.17267,-0.591199,0.180948,-0.785965,-0.243879,-0.187579,0.689353
2674,0.0976146,0.99719,0.0604454,0.0442571,-0.255506,-0.196587,0.720873
2675,0.557252,0.872638,-0.0102411,0.48826,-0.264169,-0.199429,0.745322
2676,0.050956,-0.702024,-0.0278716,-0.711607,-0.269547,-0.199429,0.761873
2677,1.52125,0.0799234,0.177673,0.980839,-0.281482,-0.194885,0.794225
2678,1.56489,0.638623,-0.300801,-0.708294,-0.286676,-0.190381,0.810213
2679,0.555735,0.859257,0.0866558,0.504151,-0.297798,-0.177061,0.840359
2680,1.51945,0.10213,0.511619,0.853121,-0.30523,-0.163515,0.861392
2681,1.12862,0.166284,-0.65638,-0.735877,-0.309497,-0.152921,0.874523
2682,1.12752,0.127506,-0.747867,-0.651489,-0.315809,-0.134865,0.892284
2683,0.286528,0.945972,-0.0378584,0.322031,-0.323137,-0.107251,0.912148
2684,1.48129,0.3703,-0.871601,-0.321231,-0.325826,-0.0921786,0.920424
2685,0.503103,-0.552625,-0.697551,-0.456101,-0.32936,-0.0682786,0.930322
2686,0.0904986,0.928512,-0.225884,0.29469,-0.332476,-0.0346586,0.938768
2687,0.422346,0.9312,0.100089,0.350499,-0.333396,-0.00870199,0.941455
2688,0.26626,-0.810578,-0.55363,-0.190937,-0.258502,0.00870199,0.96471
2689,0.452425,0.961227,0.126707,0.244923,-0.25727,0.0432113,0.960341
2690,0.288584,0.958654,-0.034403,0.282487,-0.255352,0.0682786,0.953295
2691,0.573762,0.96272,0.218246,0.159811,-0.252606,0.0921786,0.943151
2692,1.19046,-0.196989,-0.830681,0.520734,-0.250574,0.107251,0.934689
2693,1.41043,0.616569,0.660918,-0.42782,-0.244828,0.134865,0.914311
2694,1.2543,0.751162,0.521147,-0.405168,-0.239928,0.152921,0.89611
2695,0.613051,-0.734493,-0.456471,0.50215,-0.236704,0.163515,0.882684
2696,0.691943,0.989121,0.144811,-0.025853,-0.228529,0.180919,0.853695
2697,0.176541,0.896067,-0.0611253,0.43969,-0.222224,0.190381,0.830207
2698,0.949157,0.953551,0.105581,-0.282121,-0.215656,0.196587,0.805727
2699,0.624728,-0.739001,-0.0555768,0.671408,-0.211628,0.198859,0.788949
2700,1.05296,-0.381907,0.0650379,0.921909,-0.204877,0.199429,0.763751
2701,1.08282,0.919531,-0.121307,-0.373828,-0.195517,0.194885,0.730563
2702,0.803868,-0.564926,0.302989,0.7675,-0.191592,0.190381,0.714217
2703,1.12899,-0.247469,0.442616,0.861888,-0.185287,0.180919,0.690729
2704,1.21923,-0.129837,0.553145,0.822905,-0.179352,0.168359,0.668635
2705,1.53602,0.638232,-0.579791,-0.50646,-0.171862,0.147171,0.642078
2706,0.975123,-0.29478,0.746524,0.596496,-0.16899,0.134865,0.630112
2707,1.17967,0.835276,-0.533164,-0.134347,-0.163242,0.107251,0.609734
2708,0.605318,0.969835,-0.101106,0.221804,-0.160019,0.0843573,0.597604
2709,1.3924,0.671312,-0.73779,-0.0707519,-0.157599,0.0600213,0.588463
2710,1.05539,-0.0639999,0.980752,0.184468,-0.156547,0.0432113,0.584083
2711,0.878147,-0.195738,0.980589,0.0115193,-0.155491,0.017404,0.580256
2712,0.363439,0.95518,0.142081,0.259701,-0.155491,-0.017404,0.580256
2713,1.5523,0.43436,-0.850013,0.29801,-0.156547,-0.0432113,0.584083
2714,1.21852,0.22715,0.936786,-0.26615,-0.157599,-0.0600213,0.588463
2715,0.428729,-0.486691,0.714277,-0.502931,-0.160019,-0.0843573,0.597604
2716,1.49061,0.516565,0.764834,-0.384954,-0.163242,-0.107251,0.609734
2717,0.219438,0.976517,0.189083,0.103255,-0.16899,-0.134865,0.630112
2718,1.22019,0.309966,0.65549,-0.688661,-0.171862,-0.147171,0.642078
2719,1.40627,0.370688,-0.454102,0.810174,-0.179352,-0.168359,0.668635
2720,1.36478,0.382837,-0.35407,0.853271,-0.185287,-0.180919,0.690729
2721,0.441396,0.958089,-0.00530904,0.286421,-0.191592,-0.190381,0.714217
2722,0.155054,-0.668555,0.104936,-0.736222,-0.195517,-0.194885,0.730563
2723,0.119828,0.999824,0.0181235,-0.00494815,-0.204877,-0.199429,0.763751
2724,0.485419,0.931778,0.00632748,0.362973,-0.211628,-0.198859,0.788949
2725,1.47427,0.522923,-0.187567,-0.831487,-0.215656,-0.196587,0.805727
2726,0.51193,0.915542,0.0462078,0.39956,-0.224776,-0.187579,0.838061
2727,0.764634,-0.197051,-0.399031,-0.895514,-0.228529,-0.180919,0.853695
2728,1.5286,0.159842,0.513532,0.843051,-0.236704,-0.163515,0.882684
2729,0.895853,-0.120436,-0.62366,-0.772362,-0.239928,-0.152921,0.89611
2730,1.21567,0.161611,-0.751993,-0.639052,-0.244828,-0.134865,0.914311
2731,1.40961,0.32296,0.732505,0.599277,-0.250574,-0.107251,0.934689
2732,1.56636,0.419758,-0.85048,-0.316998,-0.252606,-0.0921786,0.943151
2733,0.377568,-0.678242,-0.61187,-0.406943,-0.255352,-0.0682786,0.953295
2734,0.445615,-0.655192,-0.68172,-0.325548,-0.25727,-0.0432113,0.960341
2735,0.830741,0.831866,0.486139,0.267709,-0.258502,-0.00870199,0.96471
2736,0.498344,-0.678275,-0.729736,-0.0861925,-0.182016,0.00870199,0.982018
2737,0.777167,0.897999,0.430398,0.0914106,-0.18113,0.0432113,0.977566
2738,0.498429,-0.712674,-0.694551,0.0984615,-0.180424,0.0600213,0.973117
2739,0.719961,-0.564458,-0.777186,0.278155,-0.178729,0.0843573,0.963813
2740,1.33886,0.615868,0.702838,-0.355985,-0.175336,0.114501,0.946757
2741,0.843619,0.920044,0.364824,-0.142906,-0.172336,0.134865,0.930703
2742,0.0424485,0.893264,-0.195477,0.404805,-0.16888,0.152921,0.912173
2743,1.45077,0.0661497,-0.54117,0.838307,-0.166721,0.163515,0.898535
2744,0.834831,0.95187,0.202859,-0.229762,-0.160845,0.180919,0.868993
2745,0.205138,-0.924324,-0.174345,0.339454,-0.15833,0.187579,0.853113
2746,1.02156,0.899319,0.117178,-0.421301,-0.151776,0.196587,0.820163
2747,0.532279,-0.748437,-0.0521409,0.661154,-0.149077,0.198859,0.803121
2748,0.475398,0.992636,-0.00492021,0.121037,-0.142291,0.198859,0.769009
2749,0.412523,0.980809,-2.52519e-05,0.19497,-0.137595,0.194885,0.743651
2750,0.209612,0.918677,0.0687104,0.388987,-0.133037,0.187579,0.719017
2751,0.842361,0.97042,-0.174303,-0.167042,-0.128697,0.177061,0.695532
2752,0.933025,0.943941,-0.258116,-0.205794,-0.124647,0.163515,0.673595
2753,0.56245,0.990535,-0.0659777,0.120363,-0.120956,0.147171,0.653583
2754,0.973698,0.922306,-0.360684,-0.138773,-0.117689,0.128309,0.635837
2755,1.21547,0.802096,-0.55569,-0.218748,-0.1149,0.107251,0.620662
2756,0.389686,-0.689923,0.692545,0.210685,-0.113539,0.0921786,0.612068
2757,1.01663,0.883382,-0.468452,0.0137022,-0.110942,0.0600213,0.599014
2758,0.676513,0.972736,-0.168483,0.159368,-0.10984,0.0346586,0.592911
2759,0.868862,0.921558,-0.353909,0.159622,-0.109352,0.00870199,0.590112
2760,0.268892,-0.691632,0.698355,-0.184242,-0.109352,-0.00870199,0.590112
